definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
marker_epi	luad_strict	30	10	cldn4_pct1	tnk_frac	6	-0.14285714285714288	0.7871720116618076	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	10	cldn4_mean	cd8_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	20	cldn4_mean	tnk_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	20	cldn4_pct0	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	20	cldn4_pct1	tnk_frac	6	-0.14285714285714288	0.7871720116618076	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	20	cldn4_mean	cd8_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	30	cldn4_mean	tnk_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	30	cldn4_pct0	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	30	cldn4_pct1	tnk_frac	6	-0.14285714285714288	0.7871720116618076	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	30	cldn4_mean	cd8_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	50	cldn4_mean	tnk_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	50	cldn4_pct0	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	50	cldn4_pct1	tnk_frac	6	-0.14285714285714288	0.7871720116618076	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	50	cldn4_mean	cd8_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	100	cldn4_mean	tnk_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	100	cldn4_pct0	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	100	cldn4_pct1	tnk_frac	6	-0.14285714285714288	0.7871720116618076	T01	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	30	100	cldn4_mean	cd8_frac	6	-0.2571428571428572	0.6227871720116619	T16	-0.09999999999999999	0.8728885715695384	False			False	False
marker_epi	luad_strict	50	1	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	1	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	1	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	1	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	10	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	10	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	10	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	10	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	20	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	20	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	20	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	20	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	30	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	30	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	30	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	30	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	50	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	50	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	50	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	50	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	100	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	100	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	50	100	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	50	100	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	1	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	1	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	1	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	1	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	10	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	10	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	10	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	10	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	20	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	20	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	20	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	20	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	30	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	30	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	30	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	30	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	50	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	50	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	50	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	50	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	100	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	100	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	100	100	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	100	100	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	1	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	1	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	1	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	1	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	10	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	10	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	10	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	10	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	20	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	20	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	20	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	20	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	30	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	30	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	30	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	30	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	50	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	50	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	50	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	50	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	100	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	100	cldn4_pct0	tnk_frac	4	-1.0	0.0				False			False	False
marker_epi	luad_strict	200	100	cldn4_pct1	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	200	100	cldn4_mean	cd8_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
marker_epi	luad_strict	500	1	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	1	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	1	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	1	cldn4_mean	cd8_frac	2						False			False	False
marker_epi	luad_strict	500	10	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	10	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	10	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	10	cldn4_mean	cd8_frac	2						False			False	False
marker_epi	luad_strict	500	20	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	20	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	20	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	20	cldn4_mean	cd8_frac	2						False			False	False
marker_epi	luad_strict	500	30	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	30	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	30	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	30	cldn4_mean	cd8_frac	2						False			False	False
marker_epi	luad_strict	500	50	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	50	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	50	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	50	cldn4_mean	cd8_frac	2						False			False	False
marker_epi	luad_strict	500	100	cldn4_mean	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	100	cldn4_pct0	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	100	cldn4_pct1	tnk_frac	2						False			False	False
marker_epi	luad_strict	500	100	cldn4_mean	cd8_frac	2						False			False	False
marker_and_author	luad_incl_mucinous	1	1	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	1	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	1	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	1	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	1	10	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	10	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	10	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	10	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	1	20	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	20	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	20	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	20	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	1	30	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	30	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	30	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	30	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	1	50	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	50	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	50	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	50	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	1	100	cldn4_mean	tnk_frac	10	-0.6121212121212121	0.05997214247725527	T13	-0.4666666666666666	0.2053863511058121	True	-0.4666666666666666	0.2053863511058121	False	False
marker_and_author	luad_incl_mucinous	1	100	cldn4_pct0	tnk_frac	10	0.16413449679361744	0.6504731396988412	T25	-0.049999999999999996	0.8983528043506303	True	-0.13333333333333333	0.7323675052362973	False	False
marker_and_author	luad_incl_mucinous	1	100	cldn4_pct1	tnk_frac	10	-0.2121212121212121	0.5563057751029299	T24	-0.03333333333333333	0.9321567355405039	True	0.08333333333333334	0.831214097710308	False	False
marker_and_author	luad_incl_mucinous	1	100	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
marker_and_author	luad_incl_mucinous	20	1	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	1	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	1	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	1	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	20	10	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	10	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	10	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	10	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	20	20	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	20	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	20	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	20	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	20	30	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	30	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	30	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	30	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	20	50	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	50	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	50	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	50	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	20	100	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	20	100	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	20	100	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	20	100	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	1	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	1	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	1	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	1	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	10	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	10	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	10	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	10	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	20	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	20	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	20	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	20	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	30	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	30	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	30	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	30	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	50	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	50	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	50	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	50	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	30	100	cldn4_mean	tnk_frac	8	-0.38095238095238104	0.35181255311756476	T24	-0.14285714285714288	0.7599453002180927	False			False	False
marker_and_author	luad_incl_mucinous	30	100	cldn4_pct0	tnk_frac	8	-0.5000000000000001	0.2070312499999999	T24	-0.25	0.5887244480896832	False			False	False
marker_and_author	luad_incl_mucinous	30	100	cldn4_pct1	tnk_frac	8	-0.261904761904762	0.530922861565801	T24	0.10714285714285716	0.8191508555699912	False			False	False
marker_and_author	luad_incl_mucinous	30	100	cldn4_mean	cd8_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.21428571428571433	0.6445115810207203	False			False	False
marker_and_author	luad_incl_mucinous	50	1	cldn4_mean	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	1	cldn4_pct0	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	1	cldn4_pct1	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
marker_and_author	luad_incl_mucinous	50	1	cldn4_mean	cd8_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
marker_and_author	luad_incl_mucinous	50	10	cldn4_mean	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	10	cldn4_pct0	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	10	cldn4_pct1	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
marker_and_author	luad_incl_mucinous	50	10	cldn4_mean	cd8_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
marker_and_author	luad_incl_mucinous	50	20	cldn4_mean	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	20	cldn4_pct0	tnk_frac	6	-0.6	0.208	T16	-0.3	0.623837664781073	False			False	False
marker_and_author	luad_incl_mucinous	50	20	cldn4_pct1	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
